1.0249000000000001,0.1748
2.0275,0.8549
3.0297000000000005,1.2223000000000002
4.0326,1.1718000000000002
5.036,2.7455000000000003
6.038600000000001,2.8992999999999998
7.041499999999999,1.2323000000000002
8.043899999999999,2.0875
9.0471,2.4803
10.0504,3.2142999999999997
11.052900000000001,2.3381
12.0562,2.6791
13.058900000000001,1.6686999999999999
14.062100000000001,3.0522
15.0657,3.6132999999999997
16.0672,6.0356
17.069499999999998,2.1335
18.0723,2.1208999999999993
19.076,1.9788000000000003
20.0784,1.6436999999999997
21.0812,3.9481
22.084000000000003,2.1655
23.087100000000003,2.0177
24.0903,2.5921
25.093200000000003,2.0816
26.096499999999995,2.3911
27.1005,2.6334
28.1027,2.0193
29.1056,2.6167000000000007
30.107899999999997,2.298
31.1103,2.7567000000000004
32.1126,3.4039
33.1147,3.8934
34.1178,2.4343000000000004
35.120200000000004,3.8859000000000004
36.122299999999996,2.0636
37.1252,1.8152000000000001
38.1279,2.0627999999999997
39.1306,1.5700999999999998
40.133199999999995,2.6877999999999997
41.1357,3.9118
42.1383,4.1701
43.1413,3.1142
44.145,3.475
45.147800000000004,2.1943
46.149899999999995,1.6831
47.1523,2.8579000000000003
48.15480000000001,1.2704000000000002
49.1571,2.7001000000000004
50.160799999999995,2.5507000000000004
51.16400000000001,3.5683000000000002
52.16659999999999,3.7744
53.1706,3.4313
54.1746,3.2319000000000004
55.1774,3.456
56.17999999999999,3.1821999999999995
57.182,1.9606000000000001
58.1861,3.5596
59.1891,2.6390000000000002
