,1.0249000000000001,0.1872
,2.0275,0.966
,3.0297000000000005,1.0531
,4.0326,1.9427000000000003
,5.036,3.2435
,6.038600000000001,3.6346999999999996
,7.041499999999999,1.1066
,8.043899999999999,1.3997
,9.0471,2.0147
,10.0504,2.4312
,11.052900000000001,1.2368000000000001
,12.0562,1.9961
,13.058900000000001,2.5667
,14.062100000000001,1.5098
,15.0657,2.8002000000000002
,16.0672,4.189500000000001
,17.069499999999998,1.8042
,18.0723,3.4221000000000004
,19.076,2.2979
,20.0784,2.7846
,21.0812,2.1978
,22.084000000000003,1.8644000000000003
,23.087100000000003,2.5313000000000003
,24.0903,3.1537
,25.093200000000003,2.765
,26.096499999999995,2.225
,27.1005,2.2953
,28.1027,4.8114
,29.1056,2.1976
,30.107899999999997,4.168
,31.1103,2.258
,32.1126,3.3437
,33.1147,2.1568
,34.1178,2.5996
,35.120200000000004,3.1913
,36.122299999999996,1.8337
,37.1252,4.2685
,38.1279,2.4443
,39.1306,3.0133
,40.133199999999995,3.4298
,41.1357,2.3739
,42.1383,3.0729000000000006
,43.1413,3.8399
,44.145,3.1543
,45.147800000000004,3.4046000000000003
,46.149899999999995,1.4649999999999999
,47.1523,5.397500000000001
,48.15480000000001,2.1715999999999998
,49.1571,2.6268
,50.160799999999995,2.3117
,51.16400000000001,2.7967000000000004
,52.16659999999999,3.5833999999999997
,53.1706,2.9251000000000005
,54.1746,1.6923
,55.1774,3.1870000000000003
,56.17999999999999,2.8240999999999996
,57.182,2.1734
,58.1861,3.9422
,59.1891,1.9697
